cells_per_metacell,min_metacells,seed,cell_type,gene,rho
15,10,123,"CD4-positive, alpha-beta T cell",PCK1,0.0888882023664664
15,10,123,"CD4-positive, alpha-beta T cell",CPT1A,0.02682520805140686
15,10,123,"CD4-positive, alpha-beta T cell",NFKB1,0.038792188946419406
15,10,123,"CD8-positive, alpha-beta T cell",CYP3A4,0.03452376277066284
15,10,123,"CD8-positive, alpha-beta T cell",CYP3A5,0.07258915361149466
15,10,123,"CD8-positive, alpha-beta T cell",CYP2B6,0.05485138739633079
15,10,123,"CD8-positive, alpha-beta T cell",CYP2C8,0.058815444769535125
15,10,123,"CD8-positive, alpha-beta T cell",CYP2C9,0.04702395266032858
15,10,123,"CD8-positive, alpha-beta T cell",CYP1A2,0.00193051849494432
15,10,123,"CD8-positive, alpha-beta T cell",CYP7A1,-0.005401185880319334
15,10,123,"CD8-positive, alpha-beta T cell",UGT1A1,0.041741817330226264
15,10,123,"CD8-positive, alpha-beta T cell",UGT1A6,0.08635156514168953
15,10,123,"CD8-positive, alpha-beta T cell",SULT2A1,-0.0031685809529821037
15,10,123,"CD8-positive, alpha-beta T cell",GSTA1,0.01717560185431171
15,10,123,"CD8-positive, alpha-beta T cell",GSTA2,0.011424039103459042
15,10,123,"CD8-positive, alpha-beta T cell",ABCB1,-0.017577220491409116
15,10,123,"CD8-positive, alpha-beta T cell",ABCC2,0.02442949954156527
15,10,123,"CD8-positive, alpha-beta T cell",ABCC3,0.032024253954330284
15,10,123,"CD8-positive, alpha-beta T cell",SLCO1B1,0.06033238698408075
15,10,123,"CD8-positive, alpha-beta T cell",G6PC1,0.0309708898111653
15,10,123,"CD8-positive, alpha-beta T cell",PCK1,0.010990706431745606
15,10,123,"CD8-positive, alpha-beta T cell",CPT1A,-0.002413526478831875
15,10,123,"CD8-positive, alpha-beta T cell",NFKB1,0.012375825201431477
15,10,123,enterocyte of epithelium of large intestine,CYP3A4,0.3125111540025467
15,10,123,enterocyte of epithelium of large intestine,CYP3A5,0.05534258157881371
15,10,123,enterocyte of epithelium of large intestine,CYP2B6,0.44116986415883364
15,10,123,enterocyte of epithelium of large intestine,CYP2C8,0.2576055719848516
15,10,123,enterocyte of epithelium of large intestine,CYP2C9,0.3212938879681814
15,10,123,enterocyte of epithelium of large intestine,CYP1A2,-0.064600589755483
15,10,123,enterocyte of epithelium of large intestine,CYP7A1,-0.09158828782023189
15,10,123,enterocyte of epithelium of large intestine,UGT1A1,0.4081768456349731
15,10,123,enterocyte of epithelium of large intestine,UGT1A6,0.24293836169784386
15,10,123,enterocyte of epithelium of large intestine,SULT2A1,0.22290277454903903
15,10,123,enterocyte of epithelium of large intestine,GSTA1,0.2988943879059949
15,10,123,enterocyte of epithelium of large intestine,GSTA2,0.20472024680308318
15,10,123,enterocyte of epithelium of large intestine,ABCB1,0.44255620788819344
15,10,123,enterocyte of epithelium of large intestine,ABCC2,0.20783516316814676
15,10,123,enterocyte of epithelium of large intestine,ABCC3,0.04720336751764965
15,10,123,enterocyte of epithelium of large intestine,SLCO1B1,-0.016627162782741896
15,10,123,enterocyte of epithelium of large intestine,G6PC1,0.03100950987330291
15,10,123,enterocyte of epithelium of large intestine,PCK1,-0.13984032889958506
15,10,123,enterocyte of epithelium of large intestine,CPT1A,0.3003979216492206
15,10,123,enterocyte of epithelium of large intestine,NFKB1,0.3697457416513542
15,10,123,enterocyte of epithelium of small intestine,CYP3A4,0.3664164135693063
15,10,123,enterocyte of epithelium of small intestine,CYP3A5,0.4743723359583329
15,10,123,enterocyte of epithelium of small intestine,CYP2B6,0.25056379054049505
15,10,123,enterocyte of epithelium of small intestine,CYP2C8,0.06920944364857318
15,10,123,enterocyte of epithelium of small intestine,CYP2C9,0.29869185003375465
15,10,123,enterocyte of epithelium of small intestine,CYP1A2,
15,10,123,enterocyte of epithelium of small intestine,CYP7A1,0.03560198529823814
15,10,123,enterocyte of epithelium of small intestine,UGT1A1,0.23778143676123836
15,10,123,enterocyte of epithelium of small intestine,UGT1A6,0.10397592064220115
15,10,123,enterocyte of epithelium of small intestine,SULT2A1,0.3584626777590824
15,10,123,enterocyte of epithelium of small intestine,GSTA1,0.04656352055148848
15,10,123,enterocyte of epithelium of small intestine,GSTA2,-0.0049272838080545184
15,10,123,enterocyte of epithelium of small intestine,ABCB1,0.3942453306410903
15,10,123,enterocyte of epithelium of small intestine,ABCC2,0.38289104505982297
15,10,123,enterocyte of epithelium of small intestine,ABCC3,0.2419757689195986
15,10,123,enterocyte of epithelium of small intestine,SLCO1B1,
15,10,123,enterocyte of epithelium of small intestine,G6PC1,0.3312550129520178
15,10,123,enterocyte of epithelium of small intestine,PCK1,0.2669846351316956
15,10,123,enterocyte of epithelium of small intestine,CPT1A,0.27108940478305676
15,10,123,enterocyte of epithelium of small intestine,NFKB1,-0.003176321532742114
15,10,123,extravillous trophoblast,CYP3A4,-0.006722571170425287
15,10,123,extravillous trophoblast,CYP3A5,0.11690869174908106
15,10,123,extravillous trophoblast,CYP2B6,
15,10,123,extravillous trophoblast,CYP2C8,-0.006722571170425287
15,10,123,extravillous trophoblast,CYP2C9,-0.009523036254544691
15,10,123,extravillous trophoblast,CYP1A2,
15,10,123,extravillous trophoblast,CYP7A1,-0.010655976679590217
15,10,123,extravillous trophoblast,UGT1A1,
15,10,123,extravillous trophoblast,UGT1A6,
15,10,123,extravillous trophoblast,SULT2A1,-0.03020550196606344
15,10,123,extravillous trophoblast,GSTA1,-0.013512724129998568
15,10,123,extravillous trophoblast,GSTA2,-0.01984733856388289
15,10,123,extravillous trophoblast,ABCB1,0.08336030677449947
15,10,123,extravillous trophoblast,ABCC2,0.001895001756398441
15,10,123,extravillous trophoblast,ABCC3,-0.010570663694527116
15,10,123,extravillous trophoblast,SLCO1B1,-0.008240308162362908
15,10,123,extravillous trophoblast,G6PC1,-0.009523036254544691
15,10,123,extravillous trophoblast,PCK1,-0.008240308162362908
15,10,123,extravillous trophoblast,CPT1A,-0.02825519017893075
15,10,123,extravillous trophoblast,NFKB1,0.09428760983219898
15,10,123,hepatocyte,CYP3A4,0.6752059548091469
15,10,123,hepatocyte,CYP3A5,0.8120246115945051
15,10,123,hepatocyte,CYP2B6,0.7049333428223351
15,10,123,hepatocyte,CYP2C8,0.7561315034696087
15,10,123,hepatocyte,CYP2C9,0.8460837904223691
15,10,123,hepatocyte,CYP1A2,0.48163837591552766
15,10,123,hepatocyte,CYP7A1,0.4174842140103819
15,10,123,hepatocyte,UGT1A1,0.12189434686581271
15,10,123,hepatocyte,UGT1A6,0.15173432506162013
15,10,123,hepatocyte,SULT2A1,0.6208689306863839
15,10,123,hepatocyte,GSTA1,-0.04027290579725691
15,10,123,hepatocyte,GSTA2,0.06827418240270039
15,10,123,hepatocyte,ABCB1,0.6045258729294624
15,10,123,hepatocyte,ABCC2,0.79024556215853
15,10,123,hepatocyte,ABCC3,0.6922779905837552
15,10,123,hepatocyte,SLCO1B1,0.7677785382034296
15,10,123,hepatocyte,G6PC1,0.6533699805901884
15,10,123,hepatocyte,PCK1,0.6082439479522684
15,10,123,hepatocyte,CPT1A,0.6817760422979406
15,10,123,hepatocyte,NFKB1,0.6110268887606672
15,10,123,intestinal crypt stem cell,CYP3A4,0.3802833210998336
15,10,123,intestinal crypt stem cell,CYP3A5,0.4411561526998955
15,10,123,intestinal crypt stem cell,CYP2B6,0.2541324896735498
15,10,123,intestinal crypt stem cell,CYP2C8,0.15325191308887054
15,10,123,intestinal crypt stem cell,CYP2C9,0.12668065130157286
15,10,123,intestinal crypt stem cell,CYP1A2,
15,10,123,intestinal crypt stem cell,CYP7A1,
15,10,123,intestinal crypt stem cell,UGT1A1,0.0021181844989362616
15,10,123,intestinal crypt stem cell,UGT1A6,0.09044375198687442
15,10,123,intestinal crypt stem cell,SULT2A1,0.05670313310706952
15,10,123,intestinal crypt stem cell,GSTA1,0.34456005125515676
15,10,123,intestinal crypt stem cell,GSTA2,0.3004563375154707
15,10,123,intestinal crypt stem cell,ABCB1,0.4473988801443911
15,10,123,intestinal crypt stem cell,ABCC2,0.002587898894292589
15,10,123,intestinal crypt stem cell,ABCC3,0.3273657902136578
15,10,123,intestinal crypt stem cell,SLCO1B1,
15,10,123,intestinal crypt stem cell,G6PC1,0.12199378920662679
15,10,123,intestinal crypt stem cell,PCK1,0.43602145556777405
15,10,123,intestinal crypt stem cell,CPT1A,0.39292845662797504
15,10,123,intestinal crypt stem cell,NFKB1,0.31823706671036356
15,10,123,macrophage,CYP3A4,0.12134365718487387
15,10,123,macrophage,CYP3A5,0.07458168989698363
15,10,123,macrophage,CYP2B6,0.08413126851723983
15,10,123,macrophage,CYP2C8,0.07375112146108964
15,10,123,macrophage,CYP2C9,0.09871776283953698
15,10,123,macrophage,CYP1A2,0.10112971521001068
15,10,123,macrophage,CYP7A1,-0.0037298784255729764
15,10,123,macrophage,UGT1A1,0.17733509516034657
15,10,123,macrophage,UGT1A6,0.08641709978966162
15,10,123,macrophage,SULT2A1,0.06767855746148475
15,10,123,macrophage,GSTA1,-0.0014582358606153138
15,10,123,macrophage,GSTA2,0.014429915496574767
15,10,123,macrophage,ABCB1,0.03268361068567695
15,10,123,macrophage,ABCC2,0.07270502045564874
15,10,123,macrophage,ABCC3,-0.003732382917116602
15,10,123,macrophage,SLCO1B1,0.07066942216732197
15,10,123,macrophage,G6PC1,0.07607493849960598
15,10,123,macrophage,PCK1,0.0763348982904867
15,10,123,macrophage,CPT1A,-0.048339931261736475
15,10,123,macrophage,NFKB1,-0.04832632801584955
15,10,123,monocyte,CYP3A4,0.09842557780514676
15,10,123,monocyte,CYP3A5,0.12813686119971757
15,10,123,monocyte,CYP2B6,0.08978191576968027
15,10,123,monocyte,CYP2C8,0.06656736156834785
15,10,123,monocyte,CYP2C9,0.07833303065463901
15,10,123,monocyte,CYP1A2,0.1088965545135298
15,10,123,monocyte,CYP7A1,-0.009517300935107699
15,10,123,monocyte,UGT1A1,0.17267488145821677
15,10,123,monocyte,UGT1A6,0.03487451321283961
15,10,123,monocyte,SULT2A1,0.10911181871534308
15,10,123,monocyte,GSTA1,-0.0029528073357917993
15,10,123,monocyte,GSTA2,-0.0015371833077428064
15,10,123,monocyte,ABCB1,0.02506437841063382
15,10,123,monocyte,ABCC2,0.1350988755844033
15,10,123,monocyte,ABCC3,0.014690122243133045
15,10,123,monocyte,SLCO1B1,0.0928703278837829
15,10,123,monocyte,G6PC1,0.1113576136846945
15,10,123,monocyte,PCK1,0.07510080364138816
15,10,123,monocyte,CPT1A,-0.04560368702651037
15,10,123,monocyte,NFKB1,-0.0439626099414759
15,10,123,natural killer cell,CYP3A4,0.1225800094028633
15,10,123,natural killer cell,CYP3A5,0.1145548914161776
15,10,123,natural killer cell,CYP2B6,0.12160812641059422
15,10,123,natural killer cell,CYP2C8,0.09766435200252317
15,10,123,natural killer cell,CYP2C9,0.11200696917107882
15,10,123,natural killer cell,CYP1A2,0.14254245966576665
15,10,123,natural killer cell,CYP7A1,0.020343905058366616
15,10,123,natural killer cell,UGT1A1,0.07522285174326929
15,10,123,natural killer cell,UGT1A6,0.0711555114412479
15,10,123,natural killer cell,SULT2A1,0.11828229876783898
15,10,123,natural killer cell,GSTA1,0.00037395418101501035
15,10,123,natural killer cell,GSTA2,0.04164587598735821
15,10,123,natural killer cell,ABCB1,-0.0019201575369664093
15,10,123,natural killer cell,ABCC2,0.1501529466071769
15,10,123,natural killer cell,ABCC3,0.10122761704422492
15,10,123,natural killer cell,SLCO1B1,0.16852978440754257
15,10,123,natural killer cell,G6PC1,0.1376323844755733
15,10,123,natural killer cell,PCK1,0.05947493715257238
15,10,123,natural killer cell,CPT1A,-0.015289065041734
15,10,123,natural killer cell,NFKB1,-0.005699060347830401
15,20,0,"CD4-positive, alpha-beta T cell",CYP3A4,0.11733371339204836
15,20,0,"CD4-positive, alpha-beta T cell",CYP3A5,0.1510328555521234
15,20,0,"CD4-positive, alpha-beta T cell",CYP2B6,0.16608474071905974
15,20,0,"CD4-positive, alpha-beta T cell",CYP2C8,0.13260216757810125
15,20,0,"CD4-positive, alpha-beta T cell",CYP2C9,0.182242991100286
15,20,0,"CD4-positive, alpha-beta T cell",CYP1A2,0.011389812597786658
15,20,0,"CD4-positive, alpha-beta T cell",CYP7A1,-0.004780653310152695
15,20,0,"CD4-positive, alpha-beta T cell",UGT1A1,0.046401869047131006
15,20,0,"CD4-positive, alpha-beta T cell",UGT1A6,0.02332918806021578
15,20,0,"CD4-positive, alpha-beta T cell",SULT2A1,0.11408575084596677
15,20,0,"CD4-positive, alpha-beta T cell",GSTA1,-0.0002394421421837391
15,20,0,"CD4-positive, alpha-beta T cell",GSTA2,0.02500628354484676
15,20,0,"CD4-positive, alpha-beta T cell",ABCB1,0.01135396618011275
15,20,0,"CD4-positive, alpha-beta T cell",ABCC2,0.16632574919716148
15,20,0,"CD4-positive, alpha-beta T cell",ABCC3,0.16200918719801685
15,20,0,"CD4-positive, alpha-beta T cell",SLCO1B1,0.12757453298714397
15,20,0,"CD4-positive, alpha-beta T cell",G6PC1,0.07518764587053123
15,20,0,"CD4-positive, alpha-beta T cell",PCK1,0.08549983819010477
15,20,0,"CD4-positive, alpha-beta T cell",CPT1A,0.027770909553832625
15,20,0,"CD4-positive, alpha-beta T cell",NFKB1,0.041507020023642954
15,20,0,"CD8-positive, alpha-beta T cell",CYP3A4,0.03630804687628547
15,20,0,"CD8-positive, alpha-beta T cell",CYP3A5,0.0584042817398823
15,20,0,"CD8-positive, alpha-beta T cell",CYP2B6,0.06469168314950775
15,20,0,"CD8-positive, alpha-beta T cell",CYP2C8,0.054328677792212864
15,20,0,"CD8-positive, alpha-beta T cell",CYP2C9,0.04806765805126953
15,20,0,"CD8-positive, alpha-beta T cell",CYP1A2,0.0022294723244675636
15,20,0,"CD8-positive, alpha-beta T cell",CYP7A1,-0.0054011858335670255
15,20,0,"CD8-positive, alpha-beta T cell",UGT1A1,0.041356131694146564
15,20,0,"CD8-positive, alpha-beta T cell",UGT1A6,0.08635156439423608
15,20,0,"CD8-positive, alpha-beta T cell",SULT2A1,-0.0022956977815912507
15,20,0,"CD8-positive, alpha-beta T cell",GSTA1,0.02322646991646445
15,20,0,"CD8-positive, alpha-beta T cell",GSTA2,0.0022582596637332406
15,20,0,"CD8-positive, alpha-beta T cell",ABCB1,-0.033391559079029014
15,20,0,"CD8-positive, alpha-beta T cell",ABCC2,0.036518106053722695
15,20,0,"CD8-positive, alpha-beta T cell",ABCC3,0.04389324806429988
15,20,0,"CD8-positive, alpha-beta T cell",SLCO1B1,0.05946380888344695
15,20,0,"CD8-positive, alpha-beta T cell",G6PC1,0.014788901589790349
15,20,0,"CD8-positive, alpha-beta T cell",PCK1,0.018015059034051827
15,20,0,"CD8-positive, alpha-beta T cell",CPT1A,-0.0011266030348810105
15,20,0,"CD8-positive, alpha-beta T cell",NFKB1,0.010653639757556597
15,20,0,enterocyte of epithelium of large intestine,CYP3A4,0.27886635564077344
15,20,0,enterocyte of epithelium of large intestine,CYP3A5,0.18452043188709152
15,20,0,enterocyte of epithelium of large intestine,CYP2B6,0.34813015797127295
15,20,0,enterocyte of epithelium of large intestine,CYP2C8,0.22036178371478962
15,20,0,enterocyte of epithelium of large intestine,CYP2C9,0.27344381655241673
15,20,0,enterocyte of epithelium of large intestine,CYP1A2,-0.06718172848566432
15,20,0,enterocyte of epithelium of large intestine,CYP7A1,-0.09524772928692114
15,20,0,enterocyte of epithelium of large intestine,UGT1A1,0.3659747798770417
15,20,0,enterocyte of epithelium of large intestine,UGT1A6,0.22380921496760026
15,20,0,enterocyte of epithelium of large intestine,SULT2A1,0.16852753064294312
15,20,0,enterocyte of epithelium of large intestine,GSTA1,0.2454267703083837
15,20,0,enterocyte of epithelium of large intestine,GSTA2,0.1337225656287388
15,20,0,enterocyte of epithelium of large intestine,ABCB1,0.36222719770628065
15,20,0,enterocyte of epithelium of large intestine,ABCC2,0.18169681799708315
15,20,0,enterocyte of epithelium of large intestine,ABCC3,0.1037434867150566
15,20,0,enterocyte of epithelium of large intestine,SLCO1B1,-0.027026579405701093
15,20,0,enterocyte of epithelium of large intestine,G6PC1,0.028240718274200768
15,20,0,enterocyte of epithelium of large intestine,PCK1,-0.10388946764871246
15,20,0,enterocyte of epithelium of large intestine,CPT1A,0.3006588809619694
15,20,0,enterocyte of epithelium of large intestine,NFKB1,0.31938892621665216
15,20,0,enterocyte of epithelium of small intestine,CYP3A4,0.4355915861616037
15,20,0,enterocyte of epithelium of small intestine,CYP3A5,0.5551345744697481
15,20,0,enterocyte of epithelium of small intestine,CYP2B6,0.18084017511719813
15,20,0,enterocyte of epithelium of small intestine,CYP2C8,0.05931586994848332
15,20,0,enterocyte of epithelium of small intestine,CYP2C9,0.44513446688017
15,20,0,enterocyte of epithelium of small intestine,CYP1A2,
15,20,0,enterocyte of epithelium of small intestine,CYP7A1,-0.026904005379740834
15,20,0,enterocyte of epithelium of small intestine,UGT1A1,0.2832609234590586
15,20,0,enterocyte of epithelium of small intestine,UGT1A6,0.07261045769705021
15,20,0,enterocyte of epithelium of small intestine,SULT2A1,0.3075408951230679
15,20,0,enterocyte of epithelium of small intestine,GSTA1,0.035042301356852795
15,20,0,enterocyte of epithelium of small intestine,GSTA2,-0.06063863692299376
15,20,0,enterocyte of epithelium of small intestine,ABCB1,0.46867425553772324
15,20,0,enterocyte of epithelium of small intestine,ABCC2,0.5153450583845577
15,20,0,enterocyte of epithelium of small intestine,ABCC3,0.2312520861352507
15,20,0,enterocyte of epithelium of small intestine,SLCO1B1,
15,20,0,enterocyte of epithelium of small intestine,G6PC1,0.393548310067982
15,20,0,enterocyte of epithelium of small intestine,PCK1,0.23170283064084504
15,20,0,enterocyte of epithelium of small intestine,CPT1A,0.29398548440449573
15,20,0,enterocyte of epithelium of small intestine,NFKB1,0.1335503975055294
15,20,0,extravillous trophoblast,CYP3A4,-0.00672256880479337
15,20,0,extravillous trophoblast,CYP3A5,0.006536720899571723
15,20,0,extravillous trophoblast,CYP2B6,
15,20,0,extravillous trophoblast,CYP2C8,-0.00672256880479337
15,20,0,extravillous trophoblast,CYP2C9,-0.00952303290344614
15,20,0,extravillous trophoblast,CYP1A2,
15,20,0,extravillous trophoblast,CYP7A1,-0.010655972929816819
15,20,0,extravillous trophoblast,UGT1A1,
15,20,0,extravillous trophoblast,UGT1A6,
15,20,0,extravillous trophoblast,SULT2A1,-0.030205493690876502
15,20,0,extravillous trophoblast,GSTA1,-0.014344408355967704
15,20,0,extravillous trophoblast,GSTA2,-0.02043993038230484
15,20,0,extravillous trophoblast,ABCB1,0.03957303253647223
15,20,0,extravillous trophoblast,ABCC2,0.04492072156855862
15,20,0,extravillous trophoblast,ABCC3,-0.03069786305750053
15,20,0,extravillous trophoblast,SLCO1B1,-0.008240305262648573
15,20,0,extravillous trophoblast,G6PC1,-0.00952303290344614
15,20,0,extravillous trophoblast,PCK1,-0.008240305262648573
15,20,0,extravillous trophoblast,CPT1A,0.0049898921950090845
15,20,0,extravillous trophoblast,NFKB1,0.10053608531863843
15,20,0,hepatocyte,CYP3A4,0.6751182943503942
15,20,0,hepatocyte,CYP3A5,0.8331858209663681
15,20,0,hepatocyte,CYP2B6,0.7142682904067614
15,20,0,hepatocyte,CYP2C8,0.7907464761279086
15,20,0,hepatocyte,CYP2C9,0.8501666972081308
15,20,0,hepatocyte,CYP1A2,0.5109091152819973
15,20,0,hepatocyte,CYP7A1,0.401597412036375
15,20,0,hepatocyte,UGT1A1,0.1165745967160683
15,20,0,hepatocyte,UGT1A6,0.18552962751321442
15,20,0,hepatocyte,SULT2A1,0.640088629630537
15,20,0,hepatocyte,GSTA1,-0.057988474442719866
15,20,0,hepatocyte,GSTA2,0.09309677993325098
15,20,0,hepatocyte,ABCB1,0.610574858862985
15,20,0,hepatocyte,ABCC2,0.8047996801239093
15,20,0,hepatocyte,ABCC3,0.7151683481397865
15,20,0,hepatocyte,SLCO1B1,0.7937197053004025
15,20,0,hepatocyte,G6PC1,0.6629922997561686
15,20,0,hepatocyte,PCK1,0.6273038463332579
15,20,0,hepatocyte,CPT1A,0.6832155594375044
15,20,0,hepatocyte,NFKB1,0.6035410642661609
15,20,0,intestinal crypt stem cell,CYP3A4,0.15763219383009272
15,20,0,intestinal crypt stem cell,CYP3A5,0.42232489150325325
15,20,0,intestinal crypt stem cell,CYP2B6,0.3479048466918719
15,20,0,intestinal crypt stem cell,CYP2C8,-0.11907336006315464
15,20,0,intestinal crypt stem cell,CYP2C9,0.09178122350055926
15,20,0,intestinal crypt stem cell,CYP1A2,
15,20,0,intestinal crypt stem cell,CYP7A1,
15,20,0,intestinal crypt stem cell,UGT1A1,0.05868052171326663
15,20,0,intestinal crypt stem cell,UGT1A6,0.012534037901384697
15,20,0,intestinal crypt stem cell,SULT2A1,0.12769184943238335
